AGE_T,AGE_TT,ASSIGN,ASSIGN_S,COLBARG,ENRK12UG,F_F0050,F_F0051,F_F0053,F_F0054,F_F0055,F_F0056,F_F0057,F_F0058,F_F0059,F_F0060,F_F0061,F_F0062,F_F0063,F_F0064,F_F0065,F_F0066,F_F0067,F_F0068,F_F0069,F_F0070,F_F0071,F_F0072,F_F0073,F_F0074,F_F0075,F_F0076,F_F0077,F_F0078,F_F0079,F_F0080,F_F0081,F_F0082,F_F0083,F_F0084,F_F0085,F_F0086,F_F0087,F_F0088,F_F0089,F_F0090,F_F0091,F_F0092,F_F0093,F_F0094,F_F0095,F_F0096,F_F0097,F_F0098,F_F0099,F_F0100,F_F0101,F_F0102,F_F0103,F_F0104,F_F0105,F_F0106,F_F0107,F_F0108,F_F0109,F_F0110,F_F0111,F_F0112,F_F0113,F_F0114,F_F0115,F_F0116,F_F0117,F_F0118,F_F0119,F_F0120,F_F0121,F_F0122,F_F0123,F_F0124,F_F0125,F_F0126,F_F0127,F_F0128,F_F0129,F_F0130,F_F0131,F_F0132,F_F0133,F_F0134,F_F0135,F_F0136,F_F0137,F_F0138,F_F0139,F_F0140,F_F0141,F_F0142,F_F0143,F_F0144,F_F0145,F_F0146,F_F0147,F_F0148,F_F0149,F_F0150,F_F0151,F_F0152,F_F0153,F_F0154,F_F0156,F_F0157,F_F0159,F_F0160,F_F0161,F_F0162,F_F0163,F_F0164,F_F0165,F_F0166,F_F0167,F_F0169,F_F0170,F_F0171,F_F0172,F_F0173,F_F0174,F_F0175,F_F0176,F_F0177,F_F0178,F_F0179,F_F0180,F_F0181,F_F0182,F_F0183,F_F0184,F_F0185,F_F0186,F_F0187,F_F0188,F_F0194,F_F0195,F_F0196,F_F0197,F0050,F0051,F0053,F0054,F0055,F0056,F0057,F0058,F0059,F0060,F0061,F0062,F0063,F0064,F0065,F0066,F0067,F0068,F0069,F0070,F0071,F0072,F0073,F0074,F0075,F0076,F0077,F0078,F0079,F0080,F0081,F0082,F0083,F0084,F0085,F0086,F0087,F0088,F0089,F0090,F0091,F0092,F0093,F0094,F0095,F0096,F0097,F0098,F0099,F0100,F0101,F0102,F0103,F0104,F0105,F0106,F0107,F0108,F0109,F0110,F0111,F0112,F0113,F0114,F0115,F0116,F0117,F0118,F0119,F0120,F0121,F0122,F0123,F0124,F0125,F0126,F0127,F0128,F0129,F0130,F0131,F0132,F0133,F0134,F0135,F0136,F0137,F0138,F0139,F0140,F0141,F0142,F0143,F0144,F0145,F0146,F0147,F0148,F0149,F0150,F0151,F0152,F0153,F0154,F0156,F0157,F0159,F0160,F0161,F0162,F0163,F0164,F0165,F0166,F0167,F0169,F0170,F0171,F0172,F0173,F0174,F0175,F0176,F0177,F0178,F0179,F0180,F0181,F0182,F0183,F0184,F0185,F0186,F0187,F0188,F0194,F0195,F0196,F0197,FTPT_S,GENDER,HIDEGREE,JOBDES_S,MINENR_S,MINTCH_S,NEWTCH,PD_CPTR,PD_DISC,PD_MTHD,PD_STAS,PD_STDS,PD_SUBJ,PGMTYPE,PLANS_S,RACE,RACETH_T,REGION,REGION_T,RELIG,SCHLEVEL,SECTOR,STATUS,SURVEY,TOTEXP_T,TOTEXPER,UNION,URBANIC,YRTCHSC,CNTLNUM,SCHCNTL,TFRPWT1,TFRPWT10,TFRPWT11,TFRPWT12,TFRPWT13,TFRPWT14,TFRPWT15,TFRPWT16,TFRPWT17,TFRPWT18,TFRPWT19,TFRPWT2,TFRPWT20,TFRPWT21,TFRPWT22,TFRPWT23,TFRPWT24,TFRPWT25,TFRPWT26,TFRPWT27,TFRPWT28,TFRPWT29,TFRPWT3,TFRPWT30,TFRPWT31,TFRPWT32,TFRPWT33,TFRPWT34,TFRPWT35,TFRPWT36,TFRPWT37,TFRPWT38,TFRPWT39,TFRPWT4,TFRPWT40,TFRPWT41,TFRPWT42,TFRPWT43,TFRPWT44,TFRPWT45,TFRPWT46,TFRPWT47,TFRPWT48,TFRPWT49,TFRPWT5,TFRPWT50,TFRPWT51,TFRPWT52,TFRPWT53,TFRPWT54,TFRPWT55,TFRPWT56,TFRPWT57,TFRPWT58,TFRPWT59,TFRPWT6,TFRPWT60,TFRPWT61,TFRPWT62,TFRPWT63,TFRPWT64,TFRPWT65,TFRPWT66,TFRPWT67,TFRPWT68,TFRPWT69,TFRPWT7,TFRPWT70,TFRPWT71,TFRPWT72,TFRPWT73,TFRPWT74,TFRPWT75,TFRPWT76,TFRPWT77,TFRPWT78,TFRPWT79,TFRPWT8,TFRPWT80,TFRPWT81,TFRPWT82,TFRPWT83,TFRPWT84,TFRPWT85,TFRPWT86,TFRPWT87,TFRPWT88,TFRPWT9,TFSFINWT
4,4,9,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,6,-8,-8,-8,-8,-8,-8,9,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,-8,-8,4,5,5,1,5,5,5,1,4,5,2,4,2,2,1,5,4,1,5,5,5,5,1,5,5,3,3,4,4,2,2,5,5,2,2,3,5,4,3,3,5,4,4,4,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,2,6,2,1,0,1,1,3,3,2,2,2,2,1,1,2,4,5,6,1,1,4,4,4,-8,3,A,L,TFS2,40,40,1,2,5,117555,109045,27.2349,40.4177,12.7377,36.397,0,14.9801,16.4307,37.2165,20.2039,14.8523,12.3997,26.4097,0,25.3986,10.4692,13.4501,0,45.6831,14.0355,39.1387,11.2939,11.9192,0,0,27.4309,14.2386,14.663,0,31.4119,14.4961,27.6293,0,0,15.6771,38.0686,35.0314,19.1291,0,14.7679,27.2395,16.8343,12.1578,19.7039,27.3235,37.663,32.6706,17.5137,25.5515,38.6922,32.8336,34.3299,16.4115,20.0325,11.991,30.8026,31.7785,11.2304,16.3419,0,16.6138,18.4411,13.2471,26.8127,0,18.0293,16.5522,42.4266,27.6432,0,21.8469,27.868,15.4061,29.6996,16.6084,16.9039,25.0882,19.3803,18.1976,15.542,13.6573,22.3672,15.6305,21.0551,0,13.6855,41.5944,21.9238,18.078,16.2704
2,2,2,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,3,8,3,1,1,3,1,5,1,1,1,1,1,1,2,5,4,1,5,5,4,4,1,5,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,3,5,5,5,4,5,2,1,5,5,3,1,5,5,5,5,5,1,1,1,5,2,2,4,5,2,4,1,1,2,4,2,2,3,1,1,1,2,1,2,1,2,3,2,2,1,2,2,3,2,2,2,2,1,2,2,2,1,3,2,2,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,3,-8,-8,-8,-8,1,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,1,2,2,2,4,2,1,0,1,2,2,-8,2,4,1,2,3,2,1,1,3,3,4,2,3,3,3,-8,2,A,L,TFS2,3,3,1,1,3,143191,109049,0,54.22,25.2799,31.4042,31.2183,40.5249,70.4804,26.7344,25.9085,58.2162,31.2538,44.5937,0,22.361,107.2302,55.8644,70.6532,35.3491,49.514,0,33.0856,31.3426,43.7634,25.1696,35.837,34.1155,30.7886,51.6645,63.3067,52.5357,44.6634,28.5384,0,32.9399,22.0134,46.1729,21.9581,21.6998,0,39.8933,52.2063,22.6526,27.9364,26.9201,62.963,34.6825,39.5959,0,61.8102,0,0,25.3858,64.8593,42.0611,0,0,30.6446,69.4525,22.2078,24.0587,33.4338,0,0,36.2524,34.5356,28.3493,30.7886,61.1461,30.0811,24.7495,19.2141,48.2834,24.5251,28.0227,45.6862,22.4934,37.9039,55.7667,30.2985,21.7459,53.3633,0,73.4003,0,30.2649,58.7959,0,32.8595,29.4299
4,4,9,1,-8,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,1,14,1,4,1,3,1,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,5,5,1,5,5,5,4,4,5,2,5,5,4,4,5,5,4,2,5,4,2,5,5,5,1,2,3,5,4,5,1,1,2,2,1,5,4,5,5,4,5,5,5,1,2,2,3,3,2,3,2,2,3,3,3,1,3,3,3,3,2,2,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,3,1,1,-8,-8,-8,-8,-8,1,1,1,1,1,1,5,5,4,1,2,1,2,3,2,0,0,1,2,2,-8,-9,-9,2,4,2,3,2,1,1,-9,2,1,4,3,3,-8,1,A,L,TFS2,10,10,1,2,7,142361,109054,246.9377,0,258.4185,0,0,211.3297,303.4992,0,0,320.6694,0,0,0,286.1114,0,0,232.8247,253.1242,268.2065,274.2771,243.1286,253.0065,193.6619,0,0,292.3629,237.8513,409.8828,249.4899,311.9817,573.8883,253.6097,294.3742,0,551.3099,271.3003,0,0,236.9796,610.8241,252.5546,236.7708,0,0,221.0566,244.7331,193.0075,0,0,0,417.0758,376.175,247.2568,434.7003,223.1742,621.6383,183.0487,213.766,266.5315,286.5063,0,0,0,0,228.3784,261.235,0,216.5654,397.735,216.3239,231.1496,0,0,179.3509,293.8713,264.465,222.1433,263.3264,0,0,243.0798,0,226.581,406.5734,526.1142,302.3885,350.831,222.0889,176.8507
4,4,1,5,-8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,6,-8,-8,-8,-8,-8,-8,6,1,1,4,5,1,1,1,5,1,1,1,1,5,1,1,5,5,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,4,1,5,4,2,2,5,5,1,1,5,2,1,5,5,5,5,5,4,2,4,5,5,4,2,1,2,3,1,2,4,2,2,1,1,3,2,2,2,1,3,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,2,6,1,0,0,1,2,2,-8,1,2,2,3,1,2,2,3,3,3,2,1,4,4,4,3,3,B,L,TFS2,22,22,-8,1,4,143257,109055,463.368,332.6139,0,750.482,0,809.9209,0,0,0,364.9574,804.0998,409.708,0,446.0231,333.6549,0,0,324.8416,286.9065,348.1837,305.0065,0,373.177,0,0,0,0,470.7192,815.1856,0,0,0,0,309.302,470.7081,0,264.3964,313.2799,347.4947,826.4825,316.1093,612.9939,354.8553,360.526,542.2603,361.3389,660.6922,0,264.7797,0,726.7539,0,333.2363,555.3472,448.2398,0,387.2464,397.387,0,315.9184,312.4001,318.2908,0,444.8154,435.8958,0,788.7911,295.1597,295.2263,0,304.1232,699.2839,365.0402,0,0,0,272.7763,370.6701,437.5484,0,0,412.8347,0,363.5335,0,0,342.6006,0,228.1173
2,2,1,5,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-8,5,-8,-8,-8,-8,-8,-8,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,5,1,5,5,3,1,4,5,1,2,5,3,2,5,5,4,4,4,2,1,1,4,2,1,1,2,2,3,5,4,4,2,2,1,4,3,2,2,3,2,2,3,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,1,5,5,5,2,1,1,5,2,1,2,1,2,5,1,1,1,1,2,3,-8,1,2,2,1,5,2,1,1,1,1,5,1,4,3,3,3,1,B,L,TFS2,4,4,-8,1,3,125448,109056,14.9678,28.242,23.5853,12.2102,13.1848,15.373,27.083,10.9904,12.4321,25.2142,16.3126,12.2655,11.9058,26.2235,12.2717,10.8552,12.5053,38.174,17.6386,24.5758,12.535,11.3832,27.9268,12.7582,29.4085,25.9886,20.3279,20.2168,20.9735,20.5128,24.1182,20.3148,24.8776,9.8195,21.6842,11.5223,23.7099,12.4331,13.3162,11.854,22.8426,11.7144,10.89,14.4878,13.9653,13.7304,11.1971,11.5143,13.4193,24.6892,12.697,23.4895,0,12.5132,24.8504,13.5557,27.1345,27.5413,16.4802,15.6702,24.7097,18.8095,24.0956,26.8336,14.1505,32.2386,16.3517,15.6285,30.0488,30.7736,22.4548,26.2812,12.4882,11.5216,31.7306,13.6456,32.7168,16.8159,19.9887,12.4699,12.2023,24.0821,26.4877,13.7289,21.427,14.1111,30.2282,48.4119,14.6328
2,2,1,5,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,-8,5,-8,-8,-8,-8,-8,-8,6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,3,5,1,5,5,5,1,5,5,1,3,3,3,1,5,5,1,1,5,3,5,1,5,5,1,1,1,5,1,5,5,5,2,2,1,5,2,5,5,5,2,5,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,3,-8,-8,1,-8,-8,-8,-8,1,5,5,5,1,5,5,5,2,1,1,-8,2,3,1,1,1,1,2,2,-8,1,1,2,5,1,1,1,1,1,1,2,1,4,1,1,1,1,B,L,TFS2,7,7,-8,2,7,119709,109063,60.1689,70.7813,162.2979,114.248,152.9494,125.8213,119.1063,0,0,181.4162,157.8473,143.1226,0,167.5646,151.9194,110.7242,119.1806,61.5079,130.127,61.0702,63.2525,59.6122,71.7252,82.2645,82.6197,71.8183,71.7395,68.0556,0,171.5925,106.8892,59.8194,131.1666,153.2568,0,0,124.547,0,200.9858,0,118.5942,66.569,78.2784,79.6426,117.2138,71.7871,144.812,72.8846,0,63.1999,137.5338,126.1603,57.399,63.9167,62.1199,66.495,0,59.5781,139.3821,81.347,146.8692,62.2397,74.4819,70.7588,157.2903,0,209.8822,68.5552,65.1765,0,117.5792,126.0464,76.3331,78.0336,181.4939,0,0,146.0405,125.9661,201.9819,0,63.1418,127.7067,233.4679,78.7799,0,150.763,58.174,78.6122
4,4,1,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-8,1,14,2,4,3,1,5,4,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,2,-8,-8,5,5,5,4,4,5,5,4,4,5,4,4,4,5,4,5,5,4,4,4,4,4,5,5,4,2,2,3,4,4,5,5,5,2,2,1,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,1,3,3,5,1,5,1,1,3,4,2,1,2,5,1,1,0,1,2,2,-8,2,2,2,1,1,2,2,4,1,1,2,1,4,2,2,-8,1,A,L,TFS2,29,29,1,1,14,130424,109068,0,724.291,674.8749,698.194,755.2052,0,0,474.5189,0,0,488.0755,0,487.1684,654.161,0,545.6256,0,0,0,465.8263,636.0152,0,602.3563,587.1831,825.2082,675.1328,1053.2843,511.0575,0,525.8411,1135.4109,0,813.2124,0,634.9386,0,505.2075,666.7229,813.1324,895.8783,713.8439,1188.8635,1008.8144,0,0,635.6359,460.6939,971.3228,462.3187,1048.2967,591.6868,1094.8713,604.7774,666.8984,1195.3122,0,654.2289,585.77,0,0,669.5309,601.4253,586.8333,0,588.6417,490.9754,0,1019.7752,0,0,579.8617,0,0,618.2629,500.7127,0,0,773.1633,0,0,882.2302,611.8647,556.9671,842.5625,517.477,577.5545,596.5746,533.9381,462.3194
3,3,7,13,2,2,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-8,7,-8,-8,-8,-8,-8,-8,10,3,1,3,5,1,1,1,1,2,1,1,1,1,1,1,1,5,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,5,4,5,5,2,4,1,1,3,5,1,2,1,1,5,1,5,5,5,5,3,2,4,2,1,5,5,2,1,1,3,1,2,2,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,3,5,5,5,5,5,1,3,2,1,1,-8,2,4,3,0,0,1,2,3,1,2,2,2,2,1,2,2,2,5,1,2,2,3,2,2,-8,1,A,L,TFS2,23,23,1,1,4,142701,109068,0,640.1173,740.9161,665.9683,662.0956,0,0,575.0199,0,0,561.9865,0,488.1517,903.0312,0,587.2023,0,0,0,491.7431,650.0481,0,603.6961,692.4083,640.7714,845.5087,1130.351,641.7779,0,498.6404,826.9494,0,790.0384,0,696.3896,0,504.5873,798.9648,1030.4592,650.2769,627.0863,1054.9306,1078.6706,0,0,751.4478,502.7414,1206.4004,523.3704,1033.7774,597.0718,1175.9446,668.311,727.4859,991.2693,0,683.7693,504.5914,0,0,435.6267,532.0553,580.77,0,546.3886,391.0819,0,929.7035,0,0,525.9644,0,0,616.4581,645.2357,0,0,784.4683,0,0,862.8579,678.4207,645.4722,689.3712,501.5722,684.5294,529.2804,427.5105,452.8532
4,4,9,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,6,-8,-8,-8,-8,-8,-8,9,1,1,1,5,1,1,1,1,1,1,1,3,5,5,5,5,1,1,5,1,1,5,5,5,5,1,1,2,-8,-8,2,2,5,4,3,2,2,4,1,4,5,3,1,1,5,5,5,1,5,5,4,4,4,4,1,5,4,1,4,1,1,2,5,2,2,1,1,1,1,1,1,1,1,1,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,1,2,1,2,6,1,1,0,1,1,4,-8,2,2,2,1,1,2,2,1,5,1,2,1,4,4,4,-8,2,A,L,TFS2,29,29,1,1,12,146001,109072,0,0,31.1564,33.5373,27.0485,31.5343,58.7344,26.8587,30.4922,96.8298,35.3554,30.3619,31.3079,27.6641,32.9191,30.2174,42.0879,26.5903,51.7809,31.4715,35.9001,57.038,29.4572,70.3401,32.0905,30.9043,34.8833,0,0,24.7828,26.9051,0,82.3043,23.7671,27.3804,26.703,33.9276,34.9867,25.8308,30.0703,27.9871,30.526,25.044,68.0873,70.9674,0,0,63.7303,66.2331,32.581,57.7741,25.4081,97.8204,26.8081,39.4802,45.246,31.3457,28.2947,43.0301,31.6086,24.2317,30.0709,72.1001,65.9119,23.8502,66.8743,0,31.3433,27.6939,52.1476,27.5447,0,26.7912,64.4636,57.2846,26.045,51.2921,45.3064,38.5109,0,0,25.5535,30.055,25.4881,27.5982,27.982,31.147,36.3415,33.6108
2,2,3,3,1,3,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-8,3,7,1,1,1,3,1,5,1,1,1,1,1,1,2,3,4,3,1,1,2,1,1,1,2,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,4,2,1,2,1,5,1,1,5,4,2,3,5,4,2,4,4,2,1,1,5,4,1,2,5,2,1,2,2,2,2,2,2,5,4,4,4,4,3,4,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,-8,-8,-8,-8,-8,2,2,2,2,4,1,2,1,1,1,2,3,2,4,1,1,4,4,4,4,1,1,1,1,4,4,4,-8,2,A,L,TFS2,1,1,2,2,1,119612,109073,28.2635,69.1448,26.3256,78.4088,61.244,34.7082,0,33.9999,32.3269,41.914,35.9751,0,27.1221,23.0935,74.7171,65.9787,0,0,34.8084,37.5553,33.9908,34.1712,25.425,24.8541,0,67.0414,31.019,31.1917,32.3662,62.808,23.7313,34.4092,40.4051,0,0,0,54.9563,58.3195,29.83,23.1379,27.3627,25.8567,0,56.5634,41.4382,38.0663,20.4739,33.1723,31.194,0,48.5033,28.5651,36.8481,40.3561,35.8165,64.8723,35.6042,76.729,23.1161,49.6259,0,40.5252,46.517,38.4607,72.7669,76.9618,73.7666,34.459,72.7286,27.3799,25.2229,30.6927,28.124,35.5323,39.6114,23.5256,30.6698,31.524,73.4387,25.4403,33.6946,30.8269,31.856,32.5446,53.5617,34.0988,69.9189,67.5632,33.3599
