CNTLNUM_T,SCHCNTL,CNTLNUM_P,label_Current,age_T,earnings_total,earnings_school,base_salary_T,num_dependents,dependents_age5,region_Midwest,region_Northeast,region_South,region_West,married,race_T_AIAN,race_T_Asian,race_T_Black,race_T_White,race_T_Hispanic,gender_T_Female,summer_teaching,nonteaching_job,nonschool_job,extracur_act,merit_pay,outside_pay,union_member,BA_major_STEM,MA_major_STEM,MA_grad_yr,field_cert_Regular,deg_T_MA,field_cert,deg_T_BA,deg_T_AA,deg_T_BA2,deg_T_MA2,deg_T_EdS,grad_cert,deg_T_Phd,pd_release_t,pd_schedule_t,pd_stipend,pd_tuition_r,pd_conference_r,pd_travel_r,would_be_tch,remain_teaching,field,hrs_tch_ELA,hrs_tch_math,hrs_tch_social,hrs_tch_science,hrs_in_school_wk,total_tch_yr,public_ft_exp,public_pt_exp,private_ft_exp,private_pt_exp,class_Departmentalized,class_Elementary,class_PullOut,class_Self,class_Team,field_same,full_time,teaches_ungraded,teaches_pk,teaches_k,teaches_1st,teaches_2nd,teaches_3rd,teaches_4th,teaches_5th,teaches_6th,teaches_7th,teaches_8th,teaches_9th,teaches_10th,teaches_11th,teaches_12th,new_teacher,private_exp,minority_students,minority_teachers,FRPL_eligible_pk,FRPL_eligible_k12,FRPL_approved_pk,FRPL_approved_k12,title_I_receive_number,stu_tch_ratio,vacnc_gen_elem,vacnc_spec_ed,vacnc_english,vacnc_soc_st,vacnc_comp_sci,vacnc_math,vacnc_biology,vacnc_phys_sci,vacnc_esl,vacnc_foreign_lang,vacnc_music_or_art,vacnc_vo_tech,type_Alternative,type_Elementary,type_Regular,type_Special,type_Voc_Tech,level_Combined,level_Elementary,level_Secondary,urbanicity_LargeCity,urbanicity_SmallTown,urbanicity_MidCity,FRPL_eligible,NLP_participate,title_I_reading,title_I_math,title_I_esl,title_I_receive,age_P,salary_P,yrs_P_this_sch,yrs_P_oth_schls,yrs_tch_before_P,yrs_tch_since_P,deg_P_Associate,deg_P_Bachelors,deg_P_Doctorate,deg_P_Edu,deg_P_Masters,race_P_AIAN,race_P_Asian,race_P_Black,race_P_White,race_P_Hispanic,gender_P_Female,incen_certification,incen_excellence,incen_prof_dev,incen_location,incen_reten,incen_reten_gen_elem,incen_reten_spec_ed,incen_reten_english,incen_reten_soc_studies,incen_reten_STEM_comp_sci,incen_reten_STEM_math,incen_reten_STEM_phys_sci,incen_reten_STEM_biology,incen_reten_esl,incen_reten_foreign_lang,incen_reten_music_art,incen_reten_voc_ed
102395,101528,105638,1,4,2,2,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,8,5,2,2,37,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,1,1,1,1,0,13.33,3,1,6,1,1,1,1,1,1,1,5,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5,5,15,5,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143067,101543,101676,1,1,3,3,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,3,16,0,0,0,0,35,3,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,17.73,1,4,3,3,3,3,3,3,3,3,3,5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,6,6,0,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140317,101556,100709,1,3,2,2,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,5,60,3,1,0,0,40,9,9,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,4,0,14.34,4,4,1,1,1,1,1,1,1,1,3,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,5,3,13,0,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143913,101556,100709,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,60,0,0,0,0,38,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,4,3,1,4,1,4,0,14.34,4,4,1,1,1,1,1,1,1,1,3,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,5,3,13,0,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107309,101563,103548,1,1,2,2,3,2,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,10,5,3,3,35,4,3,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,1,4,0,17.16,3,3,1,1,1,1,1,1,1,2,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,4,5,1,12,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111404,101571,110664,1,2,1,1,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,2,5,3,10,6,2,1,40,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,3,4,3,4,0,16.83,3,4,1,1,2,1,1,1,4,1,4,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,3,5,2,0,20,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
127527,101580,110362,1,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,0,0,40,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,4,1,4,1,4,0,12.0,1,2,2,2,4,2,4,2,2,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1
143471,101587,105851,1,2,3,3,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,4,49,14,9,5,3,30,9,9,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,3,1,3,0,19.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,3,2,4,4,14,8,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105828,101588,104367,1,2,2,1,2,2,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,6,4,3,3,40,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,4,1,4,3,9.2,4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,3,0,13,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131529,101600,107300,1,4,4,4,5,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,15,3,1,2,36,33,33,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,3,17.95,3,4,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,5,3,5,5,25,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138700,101605,110863,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,0,0,40,3,3,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,1,3,4,11.86,3,2,1,1,1,4,1,1,1,5,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,2,4,0,10,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136528,101606,104441,1,1,3,3,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,4,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,5,22,0,0,0,0,38,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,2,1,2,0,11.72,1,5,3,4,1,4,2,5,4,4,4,4,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,4,6,2,8,14,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
127172,101607,104053,1,1,2,2,3,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2,5,2,12,5,5,4,35,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,3,4,3,4,0,13.59,4,4,1,1,4,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,4,4,15,0,15,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102529,101608,111173,1,3,3,3,4,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12,5,4,4,30,4,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,0,19.5,3,4,3,3,3,3,1,1,2,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,5,6,23,15,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100058,101609,103366,1,3,2,2,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,4,2,23,0,0,0,0,30,7,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,2,0,0,0,22.1,3,5,1,1,1,1,1,1,1,4,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,5,5,10,15,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101696,101623,109649,1,2,2,2,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,2,2,16,0,0,0,0,40,6,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,4,1,4,0,21.3,2,5,4,1,1,1,1,1,2,1,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,4,4,3,10,15,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118097,101626,108782,1,2,3,3,4,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,23,0,0,0,0,45,9,9,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,1,2,1,2,0,17.88,1,4,4,4,1,4,5,5,1,5,5,5,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,4,5,4,0,21,4,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135735,101644,104312,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,6,0,0,0,0,40,3,2,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,4,3,1,4,1,4,0,15.15,4,5,1,1,1,1,1,1,2,2,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,2,1,8,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139957,101644,104312,1,1,2,2,3,3,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,2,3,3,12,5,3,3,40,6,6,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,1,4,0,15.15,4,5,1,1,1,1,1,1,2,2,2,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,2,2,1,8,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109833,101645,109594,1,1,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,30,0,0,0,0,38,3,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,2,1,2,0,15.22,3,4,3,2,2,4,4,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,4,3,3,0,6,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113886,101650,108601,1,2,1,1,1,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,64,2,0,0,0,20,4,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,2,1,1,3,1,3,0,745.6,1,6,4,3,5,5,5,5,5,6,4,4,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4,1,4,0,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102475,101656,108348,1,1,2,2,4,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,55,17,7,0,0,40,8,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,2,0,14.93,3,2,2,2,2,2,2,2,1,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,5,4,8,28,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
140433,101662,107196,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,0,0,0,38,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,4,4,1,4,1,4,0,12.89,3,5,2,3,2,2,2,2,2,6,4,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,4,2,10,0,16,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123681,101671,110649,1,2,2,2,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,2,2,8,3,3,3,23,10,9,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,18.17,3,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,3,0,7,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147736,101676,107848,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,5,49,5,2,0,0,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3,1,3,0,12.32,3,1,1,1,1,1,1,1,1,1,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,3,2,9,13,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101047,101679,108682,1,3,3,3,4,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,2,25,5,0,0,0,35,14,10,4,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,0,14.82,3,1,1,1,1,1,1,1,3,1,3,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,6,8,9,12,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102088,101679,108682,1,2,2,2,4,2,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,2,2,3,20,3,3,3,40,4,4,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,0,14.82,3,1,1,1,1,1,1,1,3,1,3,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,6,8,9,12,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116114,101682,110637,1,3,2,2,3,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,4,3,2,0,38,21,13,0,8,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,4,1,2,0,16.27,3,3,1,1,1,1,1,1,1,1,3,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,3,9,2,15,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131648,101694,106802,1,3,2,2,3,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,2,2,3,10,6,3,0,40,15,11,4,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,3,1,0,15.57,4,4,3,3,3,3,3,3,4,5,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,2,11,1,7,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
137916,101694,106802,1,1,2,2,3,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,5,2,8,8,3,3,40,3,3,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,1,3,1,0,15.57,4,4,3,3,3,3,3,3,4,5,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,2,11,1,7,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
121768,101696,105267,1,3,4,4,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,25,0,0,0,0,35,18,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,16.27,1,3,3,3,3,3,2,3,1,3,2,2,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,4,3,1,1,26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112463,101698,107953,1,1,2,2,3,2,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,34,0,0,0,0,45,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,1,4,1,3,0,14.11,1,4,3,3,2,5,3,1,2,2,2,2,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,3,3,1,4,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
128188,101698,107953,1,2,2,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,5,54,6,6,6,6,45,4,4,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,1,4,1,3,0,14.11,1,4,3,3,2,5,3,1,2,2,2,2,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,3,3,1,4,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
120533,101701,108920,1,3,3,3,4,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,16,0,0,0,0,35,7,3,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,1,1,1,1,0,12.57,1,4,3,4,2,5,4,4,2,5,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5,6,6,23,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136960,101701,108920,1,2,4,4,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,30,0,0,0,0,35,10,10,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,1,1,1,0,12.57,1,4,3,4,2,5,4,4,2,5,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,5,6,6,23,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102346,101705,109732,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,6,3,4,0,40,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,13.11,3,2,2,2,3,2,2,2,2,2,3,2,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,4,2,1,10,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106079,101705,109732,1,3,2,2,4,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,3,4,3,8,5,3,2,40,19,19,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,13.11,3,2,2,2,3,2,2,2,2,2,3,2,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,4,2,1,10,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138424,101722,105294,1,3,2,2,4,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,3,10,8,3,3,40,23,23,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,2,4,0,13.0,3,2,2,2,1,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,5,2,3,0,30,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136535,101723,107279,1,1,2,1,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,54,4,0,0,4,36,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4,4,1,4,1,4,0,6.25,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,3,4,4,0,19,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
128091,101725,109329,1,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,18,0,0,0,0,40,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,4,3,1,4,1,4,0,20.32,4,2,2,2,2,2,2,2,6,2,6,2,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,4,3,3,5,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0
